City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
140,Olafsvik,IS,2022-01-18 21:48:36,64.8945,-23.7142,30.65,60,85,22.59
141,Sayyan,YE,2022-01-18 21:50:57,15.1718,44.3244,55.31,57,5,1.25
142,Mahebourg,MU,2022-01-18 21:50:58,-20.4081,57.7,82.26,89,40,4.61
143,Makakilo City,US,2022-01-18 21:50:58,21.3469,-158.0858,79.02,62,0,6.91
144,Saskylakh,RU,2022-01-18 21:50:58,71.9167,114.0833,-7.33,94,72,9.64
145,Kyren,RU,2022-01-18 21:50:59,51.6828,102.1408,13.84,93,97,0.96
146,Ati,TD,2022-01-18 21:51:00,13.2154,18.3353,61.52,19,0,14.0
147,Hermanus,ZA,2022-01-18 21:51:00,-34.4187,19.2345,63.9,68,98,9.6
148,Novikovo,RU,2022-01-18 21:51:01,51.1537,37.8879,22.21,95,100,10.54
149,Hami,CN,2022-01-18 21:51:01,42.8,93.45,24.64,42,5,6.91
150,Upernavik,GL,2022-01-18 21:51:02,72.7868,-56.1549,2.08,69,98,6.26
151,Rio Gallegos,AR,2022-01-18 21:51:02,-51.6226,-69.2181,73.45,35,75,18.41
152,Talnakh,RU,2022-01-18 21:51:03,69.4865,88.3972,4.21,89,100,22.28
153,Canhotinho,BR,2022-01-18 21:51:03,-8.8822,-36.1911,73.08,73,3,11.88
154,Tazovskiy,RU,2022-01-18 21:51:03,67.4667,78.7,-13.07,100,99,4.76
155,Santiago De Cuba,CU,2022-01-18 21:51:04,20.0247,-75.8219,77.52,65,71,7.81
156,Kholodnyy,RU,2022-01-18 21:51:04,62.7167,147.95,-33.29,88,17,0.63
157,Hambantota,LK,2022-01-18 21:51:05,6.1241,81.1185,75.54,100,20,9.22
158,Buraydah,SA,2022-01-18 21:50:16,26.326,43.975,45.05,31,0,8.16
159,Manzanares,ES,2022-01-18 21:51:05,38.9991,-3.3699,40.62,40,62,4.45
160,Hit,IQ,2022-01-18 21:51:06,33.6416,42.8251,41.29,26,0,8.81
161,Barcelos,PT,2022-01-18 21:48:11,41.5388,-8.6151,50.85,77,2,4.21
